LeftPupilSize	RightPupilSize	SystemTimeStamp	L_X	L_Y	R_X	R_Y
4.06	4.08	1724575015007	1083.0	354.6	991.8	376.1
4.07	4.08	1724575015018	1083.3	354.7	990.5	380.2
4.08	4.08	1724575015030	1077.6	342.4	989.2	379.0
4.08	4.07	1724575015040	1076.7	343.0	986.5	377.9
4.07	4.07	1724575015051	1073.9	342.5	984.0	379.3
4.06	4.06	1724575015062	1078.1	342.0	982.5	381.8
4.05	4.07	1724575015074	1077.4	346.7	985.4	384.3
4.05	4.06	1724575015084	1074.4	359.1	988.5	407.5
4.05	4.05	1724575015095	1077.1	393.4	991.5	449.5
4.05	4.04	1724575015107	1079.8	436.6	996.2	499.3
4.03	4.05	1724575015118	1085.4	461.4	996.3	525.3
4.01	4.04	1724575015129	1084.7	465.8	995.3	528.6
4.0	4.02	1724575015140	1089.2	459.0	994.7	528.4
3.98	4.01	1724575015151	1091.5	457.6	996.8	528.7
3.97	3.99	1724575015163	1091.1	458.7	996.4	528.7
3.96	3.98	1724575015173	1096.2	460.4	997.5	534.2
3.94	3.97	1724575015185	1092.1	461.4	998.1	530.8
3.92	3.95	1724575015195	1089.9	462.7	997.9	531.6
3.89	3.94	1724575015207	1085.5	464.7	997.2	519.1
3.87	3.91	1724575015218	1102.2	436.5	1019.7	497.3
3.87	3.9	1724575015229	1126.6	388.8	1053.9	447.9
3.85	3.87	1724575015240	1147.9	325.6	1081.9	391.0
3.84	3.86	1724575015252	1156.7	303.7	1087.1	369.7
3.83	3.85	1724575015262	1154.8	303.4	1083.6	371.6
3.82	3.84	1724575015273	1156.3	308.1	1094.0	376.7
3.79	3.82	1724575015284	1152.6	310.1	1097.1	376.0
3.77	3.8	1724575015296	1154.5	311.8	1095.9	377.0
3.75	3.79	1724575015306	1155.6	316.6	1096.0	375.7
3.75	3.78	1724575015318	1158.2	314.7	1098.2	374.8
3.74	3.77	1724575015329	1160.0	314.4	1097.9	374.2
3.73	3.76	1724575015340	1157.3	311.2	1096.6	376.8
3.72	3.75	1724575015351	1159.1	317.8	1093.6	378.7
3.71	3.75	1724575015363	1158.0	318.9	1095.5	379.5
3.7	3.74	1724575015373	1159.7	319.1	1094.5	373.5
3.7	3.74	1724575015384	1161.0	315.7	1092.8	375.4
3.69	3.73	1724575015396	1161.3	315.4	1090.3	376.2
3.69	3.73	1724575015406	1163.1	317.8	1087.6	378.8
3.68	3.73	1724575015418	1161.0	318.4	1086.2	375.1
3.68	3.72	1724575015429	1162.0	319.9	1087.1	374.5
3.68	3.72	1724575015440	1143.3	355.3	1071.6	412.6
3.69	3.72	1724575015451	1105.8	425.6	1028.9	486.4
3.68	3.71	1724575015462	1062.2	511.3	982.7	573.2
3.69	3.72	1724575015473	1014.2	593.7	941.5	648.8
3.68	3.73	1724575015485	1003.2	616.8	923.6	676.1
3.67	3.72	1724575015495	1001.5	623.3	916.0	684.6
3.66	3.72	1724575015506	1006.8	627.6	916.5	678.3
3.66	3.72	1724575015518	1005.3	629.4	919.3	682.4
3.67	3.72	1724575015529	1005.6	629.8	917.5	686.1
3.67	3.73	1724575015540	1002.5	632.4	917.3	694.7
3.68	3.74	1724575015550	1004.1	636.8	913.7	699.6
3.69	3.75	1724575015562	1005.7	636.1	913.7	697.8
3.7	3.75	1724575015573	1009.3	628.6	914.7	697.6
3.7	3.75	1724575015585	1009.3	623.6	917.0	695.3
3.71	3.76	1724575015596	1009.9	626.4	918.1	698.6
3.72	3.77	1724575015606	1010.3	628.0	915.3	692.5
3.74	3.78	1724575015617	1013.2	637.6	917.9	688.3
3.75	3.78	1724575015629	1012.4	634.2	919.0	684.7
3.75	3.79	1724575015641	1010.0	634.1	917.3	684.4
3.76	3.79	1724575015651	1006.7	633.2	916.1	687.1
3.77	3.81	1724575015662	1005.3	635.4	918.0	687.7
3.78	3.81	1724575015674	1008.9	634.8	921.3	691.1
3.8	3.82	1724575015685	1011.1	632.0	921.0	687.9
3.81	3.83	1724575015695	1010.7	632.3	921.0	689.9
3.82	3.85	1724575015706	1011.0	632.5	923.6	683.8
3.83	3.86	1724575015718	1008.7	633.4	924.6	684.0
3.84	3.87	1724575015729	1011.2	634.1	924.3	683.7
3.85	3.88	1724575015740	1012.2	637.0	927.7	683.5
3.86	3.89	1724575015750	1015.2	637.3	922.8	686.3
3.87	3.9	1724575015762	1012.5	633.0	922.5	686.0
3.87	3.9	1724575015773	1011.9	628.3	918.7	688.1
3.88	3.91	1724575015784	1010.6	625.8	920.3	687.3
3.88	3.92	1724575015795	1011.7	628.8	920.2	686.3
3.89	3.93	1724575015807	1014.7	628.5	919.0	687.8
3.89	3.94	1724575015817	1016.3	627.4	918.9	691.1
3.89	3.95	1724575015829	1017.4	626.0	919.3	688.8
3.89	3.95	1724575015840	1017.0	627.9	920.5	688.6
3.91	3.95	1724575015851	1017.4	629.8	923.1	681.6
3.91	3.95	1724575015862	1019.1	630.0	921.9	682.3
3.91	3.95	1724575015873	1019.7	624.4	921.0	675.4
3.91	3.95	1724575015884	1021.7	625.9	922.1	677.5
3.9	3.95	1724575015895	1019.8	622.6	920.3	680.2
3.89	3.95	1724575015906	1020.0	635.4	921.7	682.4
3.89	3.94	1724575015917	1031.0	633.6	934.8	684.3
3.89	3.94	1724575015927	1044.5	634.1	949.3	683.5
3.89	3.94	1724575015940	1058.1	625.2	958.3	684.2
3.89	3.94	1724575015950	1057.0	622.4	955.8	685.5
3.89	3.94	1724575015962	1055.8	625.5	956.0	683.3
3.89	3.94	1724575015972	1056.0	626.9	956.6	682.4
3.89	3.94	1724575015984	1053.8	626.3	952.8	682.7
3.88	3.93	1724575015995	1054.0	625.4	953.5	683.8
3.88	3.93	1724575016006	1052.1	626.1	954.6	683.5
3.88	3.92	1724575016018	1050.3	633.3	955.6	681.4
3.87	3.92	1724575016028	1052.2	633.4	955.5	682.2
3.88	3.91	1724575016039	1050.8	632.9	953.4	684.1
3.88	3.9	1724575016050	1052.1	628.0	955.7	688.6
3.88	3.9	1724575016062	1051.5	628.2	954.4	686.8
3.87	3.89	1724575016073	1049.5	629.7	954.0	688.2
3.87	3.88	1724575016084	1048.6	633.6	952.3	690.4
3.87	3.88	1724575016094	1048.0	632.9	951.7	691.2
3.87	3.87	1724575016106	1048.7	637.5	952.3	689.9
3.87	3.87	1724575016117	1049.8	632.9	953.5	688.8
3.87	3.86	1724575016129	1050.9	635.6	952.3	690.1
3.87	3.86	1724575016139	1053.5	631.8	952.1	689.8
3.87	3.86	1724575016151	1054.3	639.3	949.0	684.0
3.87	3.85	1724575016161	1051.6	638.0	947.8	683.9
3.87	3.86	1724575016173	1050.2	639.3	949.0	685.2
3.86	3.85	1724575016184	1049.0	632.3	949.4	688.0
3.87	3.86	1724575016195	1049.8	635.2	950.6	686.9
3.87	3.85	1724575016206	1051.5	637.1	947.4	683.9
3.88	3.85	1724575016217	1054.1	636.4	947.8	684.8
3.88	3.86	1724575016229	1054.4	635.2	950.2	686.1
3.88	3.86	1724575016240	1051.3	636.2	948.6	685.4
3.88	3.86	1724575016250	1052.8	646.0	947.9	682.8
3.87	3.86	1724575016261	1053.5	641.5	946.1	683.6
