LeftPupilSize	RightPupilSize	SystemTimeStamp	L_X	L_Y	R_X	R_Y
3.59	3.53	1724574167011	1038.3	462.5	937.0	524.7
3.59	3.53	1724574167022	1039.3	461.8	937.2	524.3
3.59	3.54	1724574167033	1039.7	463.9	938.5	526.2
3.59	3.55	1724574167044	1040.3	463.2	939.1	527.7
3.6	3.55	1724574167055	1038.7	464.8	938.1	528.0
3.6	3.55	1724574167065	1037.7	464.2	939.2	526.6
3.59	3.56	1724574167077	1037.9	461.7	938.8	528.4
3.59	3.56	1724574167088	1037.4	459.8	940.5	528.7
3.59	3.56	1724574167100	1036.8	458.3	942.4	527.6
3.58	3.56	1724574167111	1035.8	456.5	945.3	525.4
3.58	3.55	1724574167122	1035.7	458.9	945.6	526.4
3.58	3.55	1724574167133	1037.0	461.0	945.2	525.2
3.58	3.55	1724574167144	1036.6	463.1	944.5	523.2
3.59	3.55	1724574167155	1037.4	461.0	944.7	523.2
3.58	3.55	1724574167166	1039.1	456.2	945.6	521.3
3.58	3.55	1724574167177	1037.8	455.1	946.7	521.8
3.58	3.55	1724574167188	1038.0	457.2	944.1	520.8
3.58	3.56	1724574167200	1030.6	474.3	936.2	547.2
3.58	3.57	1724574167211	1022.0	515.3	926.6	580.2
3.58	3.58	1724574167222	1014.0	559.3	922.1	627.9
3.57	3.59	1724574167233	1008.1	607.0	922.5	660.7
3.56	3.58	1724574167243	1013.7	616.1	921.8	677.4
3.56	3.58	1724574167255	1016.7	619.5	919.5	680.2
3.56	3.58	1724574167266	1017.0	623.4	923.3	683.0
3.56	3.58	1724574167277	1014.8	625.1	923.1	682.6
3.56	3.57	1724574167288	1016.9	621.6	924.3	681.3
3.57	3.58	1724574167299	1013.5	617.1	917.8	682.8
3.57	3.58	1724574167311	1012.7	616.6	922.0	684.3
3.58	3.59	1724574167322	1009.6	617.7	923.8	683.4
3.59	3.59	1724574167333	1015.1	619.8	925.5	685.0
3.6	3.6	1724574167343	1018.6	615.9	925.0	685.4
3.61	3.6	1724574167355	1019.4	616.7	924.1	687.1
3.61	3.6	1724574167366	1018.7	614.4	923.9	684.7
3.62	3.6	1724574167377	1019.8	615.6	923.1	687.6
3.62	3.6	1724574167388	1018.7	616.8	923.2	689.4
3.65	3.62	1724574167399	1047.0	599.6	948.2	676.2
3.66	3.62	1724574167411	1088.1	559.2	1003.4	622.3
3.69	3.64	1724574167422	1148.0	493.8	1079.4	549.9
3.7	3.63	1724574167433	1202.6	413.2	1142.4	462.8
3.73	3.65	1724574167445	1230.4	357.7	1168.8	425.0
3.75	3.67	1724574167455	1243.4	334.3	1173.2	407.3
3.75	3.68	1724574167466	1240.9	339.8	1162.5	416.4
3.75	3.67	1724574167478	1239.1	347.8	1161.5	419.3
3.75	3.67	1724574167488	1236.6	349.8	1162.4	420.1
3.77	3.69	1724574167500	1235.5	353.2	1164.7	416.8
3.78	3.69	1724574167511	1234.8	355.4	1158.7	415.3
3.78	3.69	1724574167521	1234.8	355.3	1158.9	417.0
3.79	3.69	1724574167532	1237.2	353.7	1162.5	415.7
3.79	3.7	1724574167544	1234.9	353.3	1162.6	421.3
3.8	3.71	1724574167555	1234.8	353.2	1164.0	422.5
3.8	3.72	1724574167566	1233.0	351.6	1164.7	423.2
3.81	3.73	1724574167577	1236.1	352.3	1165.4	421.5
3.82	3.74	1724574167587	1234.1	354.7	1162.4	421.6
3.83	3.75	1724574167599	1237.5	351.4	1161.6	424.9
3.85	3.75	1724574167609	1236.1	351.3	1161.3	422.9
3.86	3.75	1724574167621	1234.5	354.8	1160.8	424.3
3.86	3.76	1724574167633	1232.7	351.8	1161.7	424.7
3.87	3.77	1724574167644	1215.4	369.9	1146.0	441.2
3.89	3.8	1724574167655	1173.6	395.0	1111.7	466.8
3.91	3.84	1724574167666	1110.6	444.0	1056.5	508.1
3.93	3.86	1724574167677	1078.7	475.2	1012.7	539.5
3.93	3.85	1724574167688	1066.1	492.6	992.3	555.4
3.94	3.86	1724574167699	1065.3	499.4	983.8	560.8
3.94	3.86	1724574167709	1067.1	502.8	980.2	566.8
3.94	3.86	1724574167721	1069.7	503.6	981.3	568.1
3.94	3.87	1724574167732	1077.3	504.5	981.3	568.7
3.94	3.87	1724574167744	1077.2	501.3	983.3	565.1
3.95	3.88	1724574167754	1078.0	500.3	984.2	565.9
3.96	3.89	1724574167766	1075.9	496.5	986.7	566.7
3.97	3.89	1724574167777	1075.6	496.7	984.8	567.4
3.98	3.9	1724574167787	1073.0	497.3	984.3	567.6
3.99	3.9	1724574167799	1073.4	501.2	982.5	568.9
4.0	3.91	1724574167810	1070.6	499.2	983.8	568.2
4.01	3.91	1724574167821	1068.8	497.9	982.9	568.3
4.02	3.92	1724574167832	1063.3	495.6	980.5	565.2
4.03	3.92	1724574167843	1060.5	493.6	983.5	563.9
4.04	3.93	1724574167854	1058.0	492.5	983.0	562.2
4.05	3.94	1724574167865	1062.0	498.0	985.0	566.5
4.06	3.95	1724574167877	1064.3	499.4	985.0	572.7
4.06	3.95	1724574167887	1063.1	503.8	984.3	573.5
4.07	3.96	1724574167899	1066.1	503.4	986.0	571.8
4.07	3.96	1724574167911	1066.1	507.1	982.9	573.0
4.08	3.97	1724574167921	1068.5	509.0	983.3	575.2
4.09	3.97	1724574167932	1066.6	505.9	984.4	575.5
4.09	3.97	1724574167944	1066.2	503.6	987.9	574.4
4.09	3.98	1724574167954	1065.9	503.7	989.0	572.7
4.1	3.98	1724574167966	1065.1	504.2	987.6	572.6
4.11	3.97	1724574167977	1066.8	504.5	986.9	572.0
4.11	3.97	1724574167988	1066.5	502.8	986.2	571.3
4.1	3.97	1724574167999	1067.1	505.9	986.1	570.2
4.09	3.96	1724574168009	1065.1	504.2	981.3	568.7
4.07	3.94	1724574168022	1065.6	500.9	981.3	569.8
4.04	3.93	1724574168032	1062.6	498.3	982.1	573.2
4.01	3.89	1724574168043	1063.5	497.7	982.0	571.2
3.98	3.87	1724574168054	1062.8	498.6	980.9	572.4
3.94	3.83	1724574168065	1061.9	494.8	980.2	570.0
3.91	3.79	1724574168077	1063.3	492.8	979.1	572.1
3.88	3.75	1724574168087	1062.5	489.3	979.8	573.3
3.85	3.71	1724574168099	1065.1	494.1	978.9	571.1
3.81	3.69	1724574168110	1067.1	494.4	979.2	571.9
3.78	3.66	1724574168121	1068.0	496.5	977.8	570.1
3.75	3.63	1724574168133	1068.6	494.2	975.6	570.7
3.72	3.59	1724574168144	1069.0	496.3	978.3	569.8
3.69	3.57	1724574168154	1069.6	495.8	978.5	571.7
3.67	3.55	1724574168166	1070.1	494.1	979.5	573.7
3.64	3.53	1724574168177	1069.0	491.9	978.9	569.9
3.63	3.51	1724574168187	1067.4	492.7	978.1	569.6
3.6	3.48	1724574168199	1050.2	478.1	961.6	556.3
3.59	3.46	1724574168210	1032.8	463.5	946.4	531.9
3.58	3.45	1724574168221	1019.6	448.5	934.6	516.4
3.56	3.44	1724574168232	1011.7	431.9	927.6	506.6
3.54	3.42	1724574168243	1012.7	427.7	926.7	507.3
3.53	3.4	1724574168254	1012.6	429.3	927.3	510.1
3.51	3.39	1724574168265	1016.8	430.1	928.8	511.3
3.5	3.37	1724574168276	1016.8	430.8	930.2	512.9
3.49	3.36	1724574168287	1019.4	431.3	930.6	513.4
3.48	3.36	1724574168298	1018.0	431.6	930.7	515.2
3.47	3.35	1724574168309	1018.6	430.6	929.1	515.0
3.46	3.34	1724574168321	1016.6	431.5	925.9	515.6
3.46	3.33	1724574168332	1016.3	430.0	927.8	513.9
3.46	3.33	1724574168343	1015.7	429.6	927.8	511.5
3.46	3.33	1724574168354	1015.5	427.1	927.5	509.1
3.45	3.32	1724574168366	1018.2	425.3	928.3	512.4
3.44	3.3	1724574168377	1017.7	429.1	928.8	514.4
3.43	3.3	1724574168388	1018.7	427.4	931.0	512.4
3.43	3.3	1724574168398	1023.5	430.7	930.1	511.6
3.43	3.3	1724574168410	1021.8	430.0	930.9	516.6
3.43	3.3	1724574168421	1021.4	429.0	932.0	515.8
3.43	3.3	1724574168432	1025.1	425.9	933.0	512.3
3.43	3.31	1724574168443	1023.6	424.7	929.7	507.0
3.44	3.31	1724574168454	1023.7	427.0	928.2	510.2
3.43	3.31	1724574168465	1018.6	423.3	927.9	507.2
3.43	3.32	1724574168476	1020.7	421.8	930.6	505.0
3.44	3.32	1724574168487	1020.6	423.1	930.8	504.5
3.45	3.33	1724574168498	1017.2	426.0	929.7	505.3
3.07	3.0	1724574188262	1178.5	389.3	1077.1	465.1
3.07	3.01	1724574188273	1180.3	389.3	1077.3	463.1
3.07	3.01	1724574188285	1179.9	387.6	1074.8	467.1
3.08	3.01	1724574188296	1179.5	388.0	1075.7	467.2
3.08	3.01	1724574188307	1177.4	389.1	1076.1	465.9
3.09	3.01	1724574188318	1175.6	388.8	1075.9	465.3
3.09	3.02	1724574188329	1175.1	389.4	1074.8	467.2
3.09	3.01	1724574188339	1175.7	389.7	1074.4	469.1
3.09	3.03	1724574188351	1173.5	391.0	1076.0	464.1
3.09	3.03	1724574188362	1173.1	390.5	1074.8	463.3
3.09	3.03	1724574188373	1173.5	390.9	1077.4	463.4
3.1	3.03	1724574188384	1174.8	387.3	1073.8	462.0
3.11	3.03	1724574188395	1174.4	388.2	1074.4	458.1
3.12	3.04	1724574188407	1174.3	385.6	1072.8	455.7
3.12	3.05	1724574188417	1175.9	385.5	1073.4	458.8
3.13	3.06	1724574188428	1175.6	383.6	1073.0	460.5
3.13	3.06	1724574188440	1175.5	384.8	1073.0	463.0
3.15	3.08	1724574188451	1196.2	386.1	1098.9	459.2
3.17	3.1	1724574188462	1249.6	369.9	1165.5	431.8
3.19	3.13	1724574188473	1314.8	343.1	1200.5	413.1
3.21	3.15	1724574188485	1388.4	309.7	1298.5	372.7
3.24	3.19	1724574188496	1418.0	289.1	1338.0	342.0
3.25	3.15	1724574188506	1420.7	285.1	1332.7	344.6
3.26	3.15	1724574188517	1413.5	285.4	1328.2	346.8
3.26	3.15	1724574188528	1411.4	293.0	1324.5	347.0
3.27	3.16	1724574188540	1408.8	293.6	1321.5	349.3
3.28	3.17	1724574188551	1406.7	295.4	1318.3	348.1
3.29	3.18	1724574188562	1399.7	293.9	1312.8	352.7
3.29	3.18	1724574188573	1395.0	296.0	1309.0	352.3
3.3	3.18	1724574188584	1392.1	294.0	1302.7	353.6
3.31	3.19	1724574188595	1388.7	299.3	1298.8	355.4
3.31	3.2	1724574188606	1385.7	297.1	1294.8	360.6
3.32	3.21	1724574188617	1379.6	298.2	1289.0	359.1
3.33	3.22	1724574188628	1374.4	300.9	1286.2	362.4
3.34	3.23	1724574188639	1373.8	303.7	1280.7	364.8
3.36	3.23	1724574188651	1372.6	305.3	1280.3	368.8
3.37	3.25	1724574188662	1368.4	306.5	1273.1	371.9
3.37	3.26	1724574188673	1367.0	309.5	1271.2	371.6
3.38	3.27	1724574188684	1363.7	311.3	1269.8	372.0
3.39	3.27	1724574188695	1365.9	307.8	1269.8	372.5
3.4	3.29	1724574188705	1361.6	307.8	1268.1	374.6
3.42	3.3	1724574188718	1362.5	311.5	1265.3	377.1
3.43	3.31	1724574188728	1353.2	313.1	1256.8	381.7
3.44	3.33	1724574188739	1342.8	313.8	1252.6	382.4
3.45	3.34	1724574188751	1297.2	318.3	1214.4	380.7
3.47	3.37	1724574188762	1254.0	321.6	1177.2	383.9
3.48	3.38	1724574188773	1222.9	321.5	1149.0	384.0
3.5	3.4	1724574188784	1217.8	319.4	1135.9	386.2
3.51	3.4	1724574188795	1218.2	317.3	1131.8	388.2
3.51	3.41	1724574188806	1214.5	317.3	1130.1	386.2
3.51	3.42	1724574188817	1215.0	317.2	1128.0	383.6
3.52	3.44	1724574188828	1215.7	320.0	1125.1	380.7
3.53	3.45	1724574188839	1215.6	322.7	1124.6	382.2
3.54	3.46	1724574188850	1217.7	323.2	1124.0	384.7
3.56	3.48	1724574188862	1213.8	321.4	1117.8	383.2
3.57	3.49	1724574188873	1217.4	322.5	1115.9	384.2
3.58	3.5	1724574188885	1215.3	322.9	1116.8	382.8
3.58	3.51	1724574188895	1217.8	325.9	1117.4	381.2
3.59	3.51	1724574188906	1216.7	325.6	1118.3	382.3
3.61	3.53	1724574188917	1206.2	328.7	1113.5	388.3
3.64	3.54	1724574188928	1183.2	335.7	1088.5	406.9
3.66	3.55	1724574188939	1146.7	350.3	1056.4	417.6
3.66	3.57	1724574188951	1114.9	366.5	1025.1	435.0
3.66	3.58	1724574188961	1107.3	370.2	1008.4	437.9
3.66	3.58	1724574188973	1106.1	372.6	1006.1	439.8
3.67	3.58	1724574188984	1105.4	372.1	1006.9	441.7
3.67	3.6	1724574188996	1106.0	372.8	1007.2	443.0
3.69	3.6	1724574189006	1109.1	372.7	1007.0	443.1
3.7	3.62	1724574189017	1110.2	371.4	1006.0	441.1
3.71	3.62	1724574189028	1110.4	372.8	1004.7	438.1
3.71	3.63	1724574189039	1111.0	374.7	1004.9	438.8
3.72	3.64	1724574189050	1109.4	375.9	1005.9	437.8
3.73	3.65	1724574189062	1107.9	375.3	1007.1	440.7
3.74	3.66	1724574189072	1107.6	374.0	1005.8	440.8
3.75	3.66	1724574189084	1108.6	372.2	1005.4	443.2
3.76	3.67	1724574189095	1110.0	371.7	1006.0	439.8
3.77	3.68	1724574189106	1109.6	373.6	1006.6	440.3
3.78	3.7	1724574189117	1105.4	377.4	996.7	439.4
3.79	3.72	1724574189128	1090.6	387.6	984.2	447.6
3.8	3.73	1724574189139	1069.4	398.0	967.2	461.1
3.81	3.74	1724574189151	1043.9	413.9	943.2	480.1
3.84	3.59	1724574189162	1026.9	418.1	966.1	492.6
3.85	3.58	1724574189172	1012.5	428.8	953.0	508.9
3.89	3.52	1724574189184	998.1	439.5	918.0	521.8
3.92	3.5	1724574189195	997.5	453.8	918.1	545.7
3.91	3.51	1724574189206	995.1	478.3	915.6	569.9
3.92	3.61	1724574189217	997.0	494.5	921.9	568.3
3.9	3.8	1724574189228	996.4	512.8	878.1	568.9
3.91	3.82	1724574189240	998.3	515.5	876.7	571.3
3.87	3.79	1724574189251	1008.1	538.1	885.2	596.2
3.89	3.79	1724574189262	1006.5	539.8	885.9	601.2
3.89	3.79	1724574189273	1008.9	541.7	883.2	601.8
3.9	3.79	1724574189283	1000.0	534.5	887.8	594.1
3.87	3.79	1724574189294	997.2	539.8	891.2	601.5
3.88	3.79	1724574189306	995.7	537.6	892.0	604.7
3.89	3.79	1724574189317	997.0	538.8	892.7	611.7
3.9	3.77	1724574189328	997.4	538.7	896.2	607.6
3.9	3.77	1724574189339	994.3	536.4	899.0	608.7
3.91	3.77	1724574189351	993.8	541.9	899.1	608.8
3.91	3.8	1724574189362	994.4	542.8	893.1	607.4
3.92	3.8	1724574189372	993.7	543.6	892.2	607.0
3.93	3.81	1724574189384	995.5	542.6	890.8	607.2
3.93	3.81	1724574189395	994.4	546.0	889.7	610.1
3.93	3.81	1724574189405	994.8	543.8	890.0	610.1
3.94	3.82	1724574189417	994.8	537.9	890.4	611.0
3.95	3.82	1724574189428	997.8	533.5	891.8	612.7
3.96	3.83	1724574189439	998.0	534.7	890.9	614.1
3.97	3.83	1724574189449	998.3	541.6	890.6	609.8
3.97	3.83	1724574189462	997.1	543.7	891.6	609.2
3.97	3.83	1724574189473	997.9	544.4	892.5	606.7
3.97	3.83	1724574189484	996.8	544.0	891.0	607.7
3.98	3.83	1724574189495	994.6	544.4	889.3	607.3
