LeftPupilSize	RightPupilSize	SystemTimeStamp	L_X	L_Y	R_X	R_Y
2.52	2.48	1724636990332	1165.9	355.6	1192.5	350.1
2.52	2.48	1724636990344	1168.6	356.5	1191.5	351.4
2.52	2.48	1724636990355	1168.5	356.6	1189.7	351.3
2.53	2.48	1724636990366	1169.9	357.1	1187.8	350.9
2.53	2.48	1724636990377	1168.5	357.0	1189.0	351.0
2.54	2.48	1724636990388	1168.8	359.5	1189.5	351.7
2.54	2.48	1724636990399	1168.8	358.6	1191.3	351.4
2.54	2.49	1724636990411	1167.4	358.8	1192.1	351.3
2.54	2.48	1724636990422	1169.1	355.3	1192.0	352.9
2.54	2.48	1724636990432	1169.0	356.1	1192.9	352.8
2.55	2.48	1724636990443	1170.4	356.8	1190.3	351.7
2.53	2.49	1724636990454	1168.2	358.8	1190.9	352.7
2.54	2.5	1724636990466	1167.5	356.5	1190.9	354.3
2.54	2.5	1724636990477	1166.3	356.4	1191.1	353.6
2.55	2.5	1724636990488	1168.3	356.3	1191.1	354.5
2.55	2.5	1724636990499	1166.9	356.1	1190.0	355.9
2.55	2.5	1724636990510	1157.9	360.9	1186.2	357.7
2.55	2.5	1724636990521	1115.8	379.5	1149.6	369.8
2.54	2.5	1724636990532	1089.0	398.5	1113.4	394.3
2.55	2.51	1724636990544	1070.4	410.0	1096.0	405.1
2.54	2.51	1724636990555	1075.2	417.9	1096.3	410.1
2.54	2.5	1724636990566	1073.2	419.2	1098.6	403.6
2.53	2.5	1724636990577	1073.5	419.3	1096.6	406.5
2.53	2.5	1724636990589	1076.0	418.7	1094.1	409.2
2.53	2.5	1724636990600	1074.7	421.0	1091.0	413.6
2.53	2.51	1724636990610	1073.8	424.2	1089.8	414.3
2.53	2.5	1724636990622	1072.9	425.2	1088.8	415.1
2.54	2.5	1724636990633	1073.6	425.2	1090.3	414.2
2.54	2.49	1724636990643	1071.7	427.2	1089.9	415.8
2.54	2.49	1724636990655	1073.2	428.3	1089.5	415.2
2.54	2.5	1724636990666	1073.7	429.4	1085.7	419.7
2.54	2.5	1724636990676	1074.6	430.6	1086.9	418.8
2.55	2.51	1724636990688	1069.9	427.9	1086.1	422.4
2.56	2.51	1724636990699	1072.1	429.1	1090.0	422.3
2.56	2.51	1724636990711	1072.3	433.1	1089.0	425.6
2.56	2.51	1724636990722	1069.1	436.5	1086.7	429.3
2.55	2.5	1724636990733	1059.8	450.0	1071.4	443.4
2.55	2.51	1724636990744	1044.0	491.5	1055.8	479.8
2.55	2.5	1724636990755	1026.9	564.0	1040.7	554.7
2.56	2.51	1724636990766	1022.0	626.3	1035.3	623.7
2.55	2.51	1724636990777	1024.0	654.0	1037.7	641.4
2.56	2.51	1724636990788	1023.5	660.2	1034.0	642.7
2.56	2.51	1724636990799	1021.5	658.8	1035.1	640.5
2.55	2.5	1724636990810	1018.5	659.4	1032.5	644.6
2.56	2.5	1724636990821	1020.3	657.2	1033.6	647.9
2.56	2.5	1724636990833	1017.1	659.7	1036.4	649.3
2.56	2.51	1724636990844	1016.4	662.0	1036.2	649.4
2.56	2.51	1724636990855	1021.5	661.7	1035.0	649.9
2.57	2.51	1724636990866	1020.8	661.5	1034.4	649.9
2.56	2.51	1724636990877	1021.4	662.5	1034.2	649.9
2.56	2.51	1724636990889	1019.6	664.8	1033.5	652.5
2.58	2.51	1724636990899	1019.4	669.0	1035.3	653.0
2.59	2.52	1724636990909	1018.2	672.0	1036.6	653.0
2.59	2.52	1724636990922	1014.0	672.1	1035.5	655.8
2.59	2.52	1724636990932	1014.6	673.1	1034.1	658.4
2.6	2.53	1724636990943	1016.0	673.4	1033.7	661.7
2.6	2.52	1724636990954	1015.3	676.3	1035.2	659.8
2.59	2.53	1724636990966	1013.6	671.2	1037.2	659.6
2.59	2.53	1724636990977	1013.1	671.7	1035.8	659.7
2.6	2.53	1724636990988	1010.8	674.4	1034.1	661.9
2.61	2.52	1724636991005	1013.2	680.4	1033.4	663.0
2.61	2.53	1724636991010	1013.4	679.3	1034.1	663.2
2.62	2.54	1724636991022	1016.4	677.1	1036.1	664.2
2.6	2.54	1724636991032	1015.2	661.7	1036.3	639.6
2.62	2.55	1724636991042	1016.8	620.7	1043.0	606.8
2.63	2.56	1724636991055	1024.9	558.8	1065.9	535.6
2.64	2.59	1724636991065	1034.4	493.3	1075.5	471.0
2.64	2.59	1724636991076	1045.3	444.9	1084.6	436.2
2.65	2.6	1724636991088	1049.2	429.3	1081.0	420.4
2.65	2.61	1724636991099	1050.8	430.7	1081.0	422.3
2.65	2.6	1724636991110	1050.4	433.6	1078.3	422.3
2.64	2.6	1724636991121	1055.1	432.2	1078.7	420.2
2.65	2.61	1724636991132	1056.7	431.5	1077.4	421.6
2.65	2.6	1724636991143	1057.7	431.0	1075.9	423.0
2.67	2.61	1724636991154	1059.5	429.9	1073.7	421.9
2.67	2.6	1724636991164	1060.5	430.8	1074.3	420.0
2.66	2.61	1724636991177	1061.9	429.5	1075.0	418.2
2.65	2.6	1724636991187	1063.8	427.5	1073.2	418.3
2.65	2.59	1724636991199	1062.3	426.3	1072.7	416.6
2.66	2.59	1724636991209	1062.0	425.5	1071.9	415.3
2.66	2.59	1724636991220	1060.2	416.0	1078.1	409.0
2.67	2.59	1724636991232	1075.8	396.1	1094.2	390.3
2.66	2.59	1724636991243	1083.7	382.3	1104.3	376.6
2.66	2.58	1724636991255	1096.1	361.9	1119.5	357.0
2.65	2.58	1724636991265	1096.3	353.2	1118.4	349.9
2.64	2.56	1724636991276	1099.5	347.8	1120.8	347.4
2.62	2.54	1724636991288	1102.4	350.3	1118.6	348.1
2.6	2.53	1724636991298	1101.3	352.4	1117.4	347.3
2.59	2.52	1724636991310	1101.9	352.6	1117.9	346.3
2.58	2.5	1724636991320	1102.7	352.6	1121.0	345.4
