LeftPupilSize	RightPupilSize	SystemTimeStamp	L_X	L_Y	R_X	R_Y
3.03	3.07	1724667261733	1201.0	411.7	1218.3	415.3
3.03	3.07	1724667261744	1201.4	413.0	1218.5	415.3
3.04	3.07	1724667261756	1203.8	415.0	1217.2	414.4
3.05	3.09	1724667261765	1202.7	414.5	1220.5	417.1
3.06	3.1	1724667261777	1202.0	412.0	1221.3	416.4
3.07	3.11	1724667261789	1201.0	411.5	1222.1	416.0
3.08	3.12	1724667261799	1202.8	411.5	1220.3	417.0
3.09	3.12	1724667261810	1201.4	411.2	1219.5	416.6
3.09	3.13	1724667261821	1200.1	413.4	1219.9	417.3
3.11	3.14	1724667261833	1197.4	412.7	1220.5	413.9
3.12	3.15	1724667261844	1199.1	414.3	1221.9	414.8
3.14	3.15	1724667261855	1195.8	410.5	1220.7	416.2
3.15	3.15	1724667261866	1197.2	410.1	1219.3	416.6
3.15	3.17	1724667261876	1196.7	411.8	1217.8	417.9
3.16	3.18	1724667261889	1194.3	412.6	1216.9	417.2
3.17	3.2	1724667261900	1193.0	413.6	1214.8	415.2
3.18	3.21	1724667261910	1191.9	414.2	1214.4	415.5
3.2	3.22	1724667261927	1191.4	412.0	1214.2	415.5
3.22	3.22	1724667261933	1190.3	412.7	1216.3	418.6
3.23	3.23	1724667261944	1190.0	415.1	1215.4	419.7
3.24	3.24	1724667261955	1190.6	416.4	1212.9	421.0
3.24	3.25	1724667261966	1187.6	415.6	1212.7	419.4
3.26	3.25	1724667261977	1185.3	412.8	1210.7	420.0
3.27	3.26	1724667261989	1181.6	416.1	1211.7	420.6
3.27	3.27	1724667261999	1184.7	417.7	1209.2	422.3
3.27	3.29	1724667262010	1185.9	423.7	1210.2	424.2
3.28	3.3	1724667262021	1186.3	427.0	1211.5	425.1
3.29	3.3	1724667262033	1185.5	428.4	1211.2	426.0
3.3	3.31	1724667262044	1183.8	429.3	1209.6	427.2
3.31	3.32	1724667262055	1185.1	426.7	1207.9	427.1
3.32	3.33	1724667262065	1181.8	424.0	1204.8	425.3
3.32	3.34	1724667262077	1179.6	425.6	1202.4	424.5
3.33	3.35	1724667262088	1183.8	426.5	1202.4	421.9
3.34	3.36	1724667262099	1180.2	424.8	1201.6	423.4
3.34	3.36	1724667262110	1179.6	422.0	1197.8	424.1
