LeftPupilSize	RightPupilSize	SystemTimeStamp	L_X	L_Y	R_X	R_Y
2.78	2.89	1724562554399	1171.6	515.6	1172.1	513.7
2.79	2.91	1724562554411	1170.3	516.2	1172.6	513.5
2.8	2.91	1724562554422	1170.1	515.7	1172.3	512.1
2.81	2.92	1724562554433	1170.9	514.8	1172.2	512.2
2.83	2.94	1724562554444	1172.0	513.6	1170.9	512.9
2.84	2.95	1724562554455	1174.0	514.1	1171.0	511.3
2.86	2.97	1724562554469	1172.7	515.3	1170.3	509.3
2.87	2.98	1724562554477	1171.7	515.1	1169.1	509.0
2.88	3.0	1724562554488	1174.3	513.0	1169.2	508.8
2.9	3.01	1724562554499	1174.5	512.4	1169.5	510.7
2.91	3.02	1724562554510	1176.8	512.1	1167.5	510.3
2.93	3.03	1724562554522	1174.2	514.4	1167.0	513.4
2.94	3.04	1724562554532	1175.8	513.5	1166.0	514.1
2.96	3.06	1724562554544	1176.6	512.6	1164.7	513.9
2.98	3.07	1724562554555	1176.8	514.5	1165.4	513.9
2.99	3.09	1724562554566	1176.4	514.3	1165.3	515.4
3.0	3.1	1724562554577	1176.8	514.7	1169.5	515.9
3.02	3.11	1724562554589	1175.8	515.7	1168.9	516.5
3.03	3.12	1724562554599	1175.1	514.4	1168.9	514.7
3.04	3.13	1724562554610	1173.8	513.5	1166.4	517.0
3.05	3.15	1724562554622	1174.1	515.6	1167.4	516.4
3.06	3.17	1724562554633	1174.1	516.4	1167.9	518.2
3.07	3.18	1724562554644	1173.1	515.5	1169.4	520.4
3.08	3.18	1724562554655	1172.9	516.9	1169.0	520.4
3.09	3.19	1724562554666	1171.8	517.2	1168.5	520.5
3.1	3.2	1724562554677	1171.2	519.7	1166.8	519.3
3.11	3.21	1724562554688	1173.0	518.3	1166.0	524.6
3.11	3.22	1724562554699	1173.6	518.6	1164.7	525.5
3.12	3.23	1724562554710	1155.6	520.6	1144.5	533.0
3.14	3.25	1724562554722	1108.7	528.3	1098.5	536.8
3.15	3.26	1724562554732	1076.1	545.1	1058.3	555.0
3.16	3.27	1724562554743	1040.0	575.8	1029.9	577.2
3.16	3.28	1724562554755	1036.3	589.1	1027.6	594.7
3.15	3.27	1724562554765	1041.4	587.7	1034.5	595.4
3.15	3.27	1724562554777	1044.8	583.4	1033.8	593.1
3.15	3.28	1724562554789	1043.5	585.7	1034.1	594.0
3.15	3.28	1724562554799	1043.4	586.8	1034.1	592.7
3.16	3.28	1724562554810	1044.8	585.1	1035.3	592.8
3.15	3.28	1724562554821	1045.8	586.3	1034.2	592.8
3.15	3.28	1724562554833	1045.1	586.2	1034.6	593.8
3.15	3.28	1724562554843	1045.9	590.1	1034.2	593.5
3.16	3.29	1724562554855	1043.0	591.0	1034.6	593.3
3.17	3.29	1724562554865	1043.5	591.5	1035.0	594.8
3.17	3.29	1724562554877	1045.0	592.5	1035.3	594.4
3.16	3.29	1724562554888	1046.7	593.9	1035.2	593.4
3.16	3.3	1724562554899	1045.3	593.9	1035.0	593.5
3.15	3.29	1724562554910	1045.5	590.1	1035.3	593.1
3.16	3.28	1724562554921	1043.7	590.8	1036.2	592.7
3.16	3.28	1724562554932	1043.7	592.5	1035.8	590.9
3.16	3.28	1724562554943	1043.6	590.3	1035.9	593.3
3.16	3.29	1724562554955	1042.8	587.8	1037.4	595.2
3.16	3.29	1724562554965	1042.8	587.5	1038.7	595.5
3.16	3.3	1724562554977	1043.7	588.7	1039.2	596.8
3.16	3.3	1724562554988	1044.5	585.7	1040.0	598.5
3.16	3.3	1724562554999	1044.9	585.3	1038.8	598.0
3.17	3.29	1724562555010	1045.8	585.1	1040.3	596.8
3.16	3.29	1724562555022	1048.8	588.3	1040.3	594.3
3.17	3.29	1724562555032	1048.1	587.4	1040.7	595.2
3.17	3.29	1724562555043	1045.2	589.3	1039.1	593.8
3.18	3.3	1724562555054	1046.1	593.2	1036.1	594.2
3.18	3.3	1724562555065	1047.6	592.2	1035.6	594.1
3.18	3.3	1724562555077	1048.7	594.7	1036.6	592.5
3.19	3.31	1724562555088	1050.6	595.7	1036.1	593.1
3.19	3.3	1724562555098	1049.6	595.0	1036.7	594.1
3.19	3.31	1724562555110	1050.4	595.8	1034.5	593.0
3.19	3.31	1724562555121	1050.2	594.0	1035.7	593.8
3.2	3.31	1724562555132	1051.1	593.9	1035.3	593.0
3.21	3.32	1724562555143	1052.0	593.4	1035.9	595.3
3.21	3.33	1724562555154	1051.9	593.7	1036.2	597.8
3.21	3.33	1724562555165	1052.4	594.8	1036.2	598.1
3.21	3.32	1724562555177	1050.5	594.3	1037.4	597.8
3.21	3.32	1724562555188	1050.1	595.8	1035.4	596.2
3.21	3.33	1724562555198	1049.2	596.0	1034.6	597.0
3.22	3.34	1724562555210	1048.5	595.9	1034.4	599.3
3.22	3.35	1724562555221	1048.8	595.5	1033.9	601.0
3.21	3.35	1724562555232	1049.2	594.8	1033.5	600.8
3.21	3.34	1724562555243	1050.2	594.0	1034.8	600.8
3.21	3.34	1724562555254	1049.6	594.6	1034.5	600.6
3.22	3.34	1724562555265	1049.4	594.0	1034.5	600.2
3.22	3.34	1724562555277	1050.9	593.5	1032.7	598.9
3.21	3.34	1724562555288	1051.8	592.2	1035.2	596.5
3.21	3.34	1724562555298	1049.7	592.2	1036.2	596.4
3.21	3.34	1724562555310	1047.9	592.5	1035.7	597.2
3.21	3.34	1724562555321	1047.6	590.9	1035.2	601.2
3.22	3.35	1724562555332	1049.8	591.5	1036.0	602.5
3.22	3.34	1724562555343	1048.7	591.2	1033.9	604.0
3.21	3.34	1724562555355	1049.4	587.9	1033.5	603.5
3.21	3.34	1724562555365	1048.7	588.9	1034.3	601.9
3.21	3.34	1724562555375	1048.3	589.4	1034.8	603.1
3.21	3.34	1724562555387	1046.8	591.1	1035.1	606.0
3.21	3.35	1724562555398	1046.7	589.9	1034.6	606.8
3.21	3.34	1724562555410	1046.4	589.5	1034.9	606.7
3.21	3.34	1724562555422	1046.0	590.5	1035.7	605.8
3.22	3.33	1724562555431	1045.6	591.1	1037.0	605.7
3.22	3.33	1724562555443	1046.0	589.8	1036.6	605.1
3.21	3.34	1724562555454	1047.1	588.9	1034.4	604.7
3.21	3.34	1724562555465	1047.8	589.8	1033.2	605.1
3.21	3.34	1724562555477	1048.7	589.8	1033.3	605.1
3.22	3.34	1724562555488	1045.9	590.1	1033.1	605.7
3.21	3.33	1724562555498	1045.6	590.1	1033.3	605.6
3.21	3.33	1724562555509	1046.0	592.4	1033.1	607.6
3.21	3.32	1724562555521	1046.3	596.9	1033.4	608.6
3.22	3.32	1724562555531	1047.4	597.2	1032.5	609.0
3.22	3.32	1724562555543	1051.6	597.6	1033.4	607.7
3.22	3.32	1724562555554	1053.2	598.2	1033.5	607.2
3.21	3.33	1724562555565	1053.9	596.9	1033.6	609.0
3.22	3.32	1724562555577	1051.7	599.0	1034.0	610.2
3.22	3.31	1724562555588	1051.7	598.1	1033.5	606.0
3.21	3.31	1724562555598	1050.8	599.1	1033.5	603.8
3.2	3.3	1724562555610	1051.3	598.0	1032.4	601.6
3.2	3.31	1724562555621	1051.9	597.1	1031.8	603.0
3.2	3.3	1724562555631	1050.1	596.3	1032.8	603.9
3.2	3.29	1724562555642	1050.2	595.6	1035.1	603.3
3.2	3.29	1724562555654	1050.6	598.5	1036.2	604.4
3.2	3.29	1724562555664	1051.2	600.3	1033.6	604.3
3.19	3.29	1724562555676	1053.4	598.0	1032.3	608.0
3.19	3.29	1724562555687	1049.9	591.2	1030.3	609.2
3.19	3.28	1724562555699	1051.9	591.5	1030.8	607.7
3.19	3.28	1724562555710	1048.9	590.2	1030.5	604.5
3.19	3.28	1724562555721	1050.0	590.4	1032.0	606.0
3.19	3.27	1724562555731	1050.3	589.6	1031.2	605.9
3.18	3.27	1724562555742	1051.8	593.0	1030.1	612.0
3.18	3.27	1724562555754	1054.1	595.9	1029.9	611.1
3.17	3.27	1724562555764	1052.3	595.7	1031.2	609.8
3.18	3.27	1724562555776	1050.4	593.3	1032.9	604.4
3.17	3.27	1724562555788	1052.0	588.2	1031.9	601.2
3.18	3.27	1724562555798	1055.8	585.3	1035.9	600.3
3.17	3.28	1724562555810	1067.8	567.1	1046.4	588.8
3.18	3.27	1724562555821	1082.2	546.0	1064.2	564.9
3.18	3.26	1724562555832	1090.6	539.0	1070.9	553.7
3.17	3.25	1724562555843	1093.9	533.7	1074.9	548.9
3.17	3.25	1724562555854	1096.8	534.3	1075.1	551.6
3.17	3.25	1724562555864	1095.8	534.7	1075.6	553.7
3.16	3.25	1724562555876	1096.9	536.1	1074.9	552.5
3.17	3.24	1724562555888	1094.0	535.4	1075.1	553.7
3.16	3.23	1724562555898	1092.4	535.3	1074.3	553.2
3.17	3.23	1724562555910	1092.1	536.4	1074.2	553.4
3.16	3.22	1724562555920	1092.2	534.9	1072.6	550.9
3.15	3.22	1724562555932	1093.1	536.5	1073.7	548.3
3.14	3.22	1724562555943	1093.5	534.9	1075.5	548.5
3.12	3.21	1724562555954	1094.4	533.9	1076.8	548.1
3.11	3.2	1724562555964	1094.8	533.7	1078.9	547.1
3.1	3.18	1724562555977	1098.4	532.1	1076.5	549.5
3.08	3.16	1724562555987	1096.0	532.5	1074.3	551.0
3.07	3.14	1724562555998	1095.8	531.0	1074.1	550.8
